cluster_id,url_a,url_b,page_family_a,page_family_b,topic_cluster,title_token_overlap,heading_overlap,primary_intent_a,primary_intent_b,review_flag
TI-1031,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://echobuddha.com/meditation/mindfulness-in-daily-life/,DICTIONARY_ENTRY,MEDITATION_GUIDE,Mindfulness,0.1818,0,glossary lookup,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1032,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,MEDITATION_GUIDE,QUOTE_STORY,Compassion,0.1818,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1033,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,MEDITATION_GUIDE,QUOTE_STORY,Compassion,0.1818,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1034,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,MEDITATION_GUIDE,QUOTE_STORY,Compassion,0.1818,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1035,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,MEDITATION_GUIDE,QUOTE_STORY,Compassion,0.1818,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1036,https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/quotes/meditation/one-honest-breath/,MEDITATION_GUIDE,QUOTE_STORY,Mindfulness,0.1818,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1037,https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1765,0.8889,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1038,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1765,0.8889,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1039,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1765,0.4783,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1040,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1765,0.4783,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1041,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1765,0.4783,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1042,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1765,0.36,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1043,https://echobuddha.com/quotes/meditation/one-honest-breath/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1765,0.36,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1044,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,ARTICLE,QUOTE_STORY,Mindfulness,0.1765,0.0465,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1045,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,BUDDHISM_101,QUOTE_STORY,Compassion,0.1765,0,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1046,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,BUDDHISM_101,QUOTE_STORY,Compassion,0.1765,0,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1047,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1667,0.8889,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1048,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1667,0.8889,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1049,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,LEARN_GUIDE,LEARN_GUIDE,Dhamma / Dharma,0.1667,0.8462,beginner explanation,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1050,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,LEARN_GUIDE,LEARN_GUIDE,Dhamma / Dharma,0.1667,0.8462,beginner explanation,source study,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1051,https://echobuddha.com/articles/buddhist-gratitude-practice/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,ARTICLE,ARTICLE,Attachment and Letting Go,0.1667,0.3714,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1052,https://echobuddha.com/articles/compassion-with-boundaries/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,ARTICLE,ARTICLE,Compassion,0.1667,0.3714,practical guide,script,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1053,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,LEARN_GUIDE,LEARN_GUIDE,Sutta Study,0.1667,0.3636,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1054,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/non-attachment-in-relationships/,ARTICLE,ARTICLE,Attachment and Letting Go,0.1667,0.3611,educational explanation,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1055,https://echobuddha.com/articles/mindfulness-morning-routine/,https://echobuddha.com/articles/mindfulness-vs-meditation/,ARTICLE,ARTICLE,Mindfulness,0.1667,0.3415,beginner explanation,comparison,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1056,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,DICTIONARY_ENTRY,LEARN_GUIDE,Mindfulness,0.1667,0.0909,glossary lookup,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1057,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1667,0.0732,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1058,https://echobuddha.com/articles/mindfulness-morning-routine/,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,ARTICLE,QUOTE_STORY,Mindfulness,0.1667,0.0488,beginner explanation,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1059,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,BUDDHISM_101,QUOTE_STORY,Mindfulness,0.1667,0.0357,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1060,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,BUDDHISM_101,QUOTE_STORY,Mindfulness,0.1667,0.0357,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1061,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1667,0.0233,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1062,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1667,0.0233,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1063,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1667,0.0233,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1064,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1667,0.0233,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1065,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,https://echobuddha.com/quotes/wisdom/wise-silence/,ARTICLE,QUOTE_STORY,Right Speech,0.1667,0.0233,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1066,https://echobuddha.com/articles/letting-go-without-giving-up/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1667,0.0227,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1067,https://echobuddha.com/articles/letting-go-without-giving-up/,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1667,0.0227,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1068,https://echobuddha.com/articles/letting-go-without-giving-up/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1667,0.0227,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1069,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/quotes/meditation/one-honest-breath/,ARTICLE,QUOTE_STORY,Mindfulness,0.1667,0.0227,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1070,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/meditation/when-meditation-feels-hard/,ARTICLE,MEDITATION_GUIDE,Meditation,0.1667,0,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1071,https://echobuddha.com/articles/how-to-meditate-for-beginners/,https://echobuddha.com/meditation/10-minute-meditation-practice/,ARTICLE,MEDITATION_GUIDE,Meditation,0.1667,0,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1072,https://echobuddha.com/articles/how-to-meditate-for-beginners/,https://echobuddha.com/meditation/5-minute-meditation-practice/,ARTICLE,MEDITATION_GUIDE,Meditation,0.1667,0,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1073,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/learn/buddhist-dictionary/compassion/,ARTICLE,DICTIONARY_ENTRY,Compassion,0.1667,0,script,glossary lookup,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1074,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/learn/buddhist-dictionary/karuna/,ARTICLE,DICTIONARY_ENTRY,Compassion,0.1667,0,script,glossary lookup,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1075,https://echobuddha.com/articles/mindfulness-for-better-sleep/,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,ARTICLE,DICTIONARY_ENTRY,Mindfulness,0.1667,0,practical guide,glossary lookup,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1076,https://echobuddha.com/articles/mindfulness-morning-routine/,https://echobuddha.com/learn/buddhist-dictionary/sati/,ARTICLE,DICTIONARY_ENTRY,Mindfulness,0.1667,0,beginner explanation,glossary lookup,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1077,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://echobuddha.com/quotes/meditation/one-honest-breath/,DICTIONARY_ENTRY,QUOTE_STORY,Mindfulness,0.1667,0,glossary lookup,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1078,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,LEARN_GUIDE,QUOTE_STORY,Right Speech,0.1667,0,source study,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1079,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://echobuddha.com/quotes/wisdom/wise-silence/,LEARN_GUIDE,QUOTE_STORY,Right Speech,0.1667,0,source study,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1080,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,MEDITATION_GUIDE,QUOTE_STORY,Compassion,0.1667,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1081,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,MEDITATION_GUIDE,QUOTE_STORY,Compassion,0.1667,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1082,https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,MEDITATION_GUIDE,QUOTE_STORY,Mindfulness,0.1667,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1083,https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,MEDITATION_GUIDE,QUOTE_STORY,Mindfulness,0.1667,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1084,https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,MEDITATION_GUIDE,QUOTE_STORY,Mindfulness,0.1667,0,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1085,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1579,0.4783,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1086,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,QUOTE_STORY,QUOTE_STORY,Mindfulness,0.1579,0.4783,quote/reflection,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1087,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,LEARN_GUIDE,LEARN_GUIDE,Dhamma / Dharma,0.1538,0.8462,practical guide,beginner explanation,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1088,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,ARTICLE,ARTICLE,Compassion,0.1538,0.3171,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1089,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,ARTICLE,ARTICLE,Meditation,0.1538,0.2857,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1090,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/right-speech-buddhism/,ARTICLE,ARTICLE,Compassion,0.1538,0.2449,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1091,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,DICTIONARY_ENTRY,LEARN_GUIDE,Sutta Study,0.1538,0.1053,glossary lookup,source study,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1092,https://echobuddha.com/articles/first-week-buddhist-practice/,https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,ARTICLE,BUDDHISM_101,Beginner Buddhism,0.1538,0.0938,practical guide,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1093,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,DICTIONARY_ENTRY,LEARN_GUIDE,Dhamma / Dharma,0.1538,0.0833,glossary lookup,beginner explanation,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1094,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,DICTIONARY_ENTRY,LEARN_GUIDE,Dhamma / Dharma,0.1538,0.0833,glossary lookup,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1095,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,DICTIONARY_ENTRY,LEARN_GUIDE,Dhamma / Dharma,0.1538,0.0833,glossary lookup,source study,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1096,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,DICTIONARY_ENTRY,LEARN_GUIDE,Sutta Study,0.1538,0.08,glossary lookup,practical guide,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1097,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1538,0.0732,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1098,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1538,0.0732,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1099,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1538,0.0476,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1100,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,BUDDHISM_101,QUOTE_STORY,Mindfulness,0.1538,0.0357,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1101,https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,DICTIONARY_ENTRY,QUOTE_STORY,Compassion,0.1538,0.0357,glossary lookup,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1102,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,DICTIONARY_ENTRY,QUOTE_STORY,Mindfulness,0.1538,0.0357,glossary lookup,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1103,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,https://echobuddha.com/quotes/meditation/one-honest-breath/,ARTICLE,QUOTE_STORY,Mindfulness,0.1538,0.0238,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1104,https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,ARTICLE,QUOTE_STORY,Attachment and Letting Go,0.1538,0.0233,comparison,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
TI-1105,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,ARTICLE,QUOTE_STORY,Compassion,0.1538,0.0227,practical guide,quote/reflection,REQUIRES_PHASE_2_DIFFERENTIATION_REVIEW
