URL,Production status,Production final URL,Current repo title/H1/robots/canonical match?,Production rendered text matches current repo?,Production rendered text matches forensic a1cd457?,Production fully matches current repo?,Production fully matches forensic a1cd457?,Production title,Current title,Forensic title,Production H1,Current H1,Production robots,Current robots,Forensic robots,Production canonical,Current canonical,AdSense script count,Publisher IDs,Classification
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,200,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,Yes,Yes,Yes,Yes,Yes,Renewal Mindfulness Quote: Begin Again Without Shame | Echo Buddha,Renewal Mindfulness Quote: Begin Again Without Shame | Echo Buddha,Renewal Mindfulness Quote: Begin Again Without Shame | Echo Buddha,Renewal Mindfulness Quote: Begin Again Without Shame,Renewal Mindfulness Quote: Begin Again Without Shame,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/renewal/begin-again-without-shame/,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,200,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,No,Yes,Yes,No,Yes,Original Renewal Reflection: Begin again without turning yesterday... | Echo Buddha,Original Renewal Reflection: Begin again without turning yesterday... | Echo Buddha,Original Renewal Reflection: Begin again without turning yesterday... | Echo Buddha,Original Renewal Reflection: Begin again without turning yesterday...,Original Renewal Reflection: Begin again without turning yesterday...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,200,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,Yes,Yes,Yes,Yes,Yes,Original Renewal Reflection: Do not confuse an old... | Echo Buddha,Original Renewal Reflection: Do not confuse an old... | Echo Buddha,Original Renewal Reflection: Do not confuse an old... | Echo Buddha,Original Renewal Reflection: Do not confuse an old...,Original Renewal Reflection: Do not confuse an old...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,200,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,Yes,Yes,Yes,Yes,Yes,Original Renewal Reflection: Each conscious breath is a... | Echo Buddha,Original Renewal Reflection: Each conscious breath is a... | Echo Buddha,Original Renewal Reflection: Each conscious breath is a... | Echo Buddha,Original Renewal Reflection: Each conscious breath is a...,Original Renewal Reflection: Each conscious breath is a...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/evening-release-reflection/,200,https://echobuddha.com/quotes/renewal/evening-release-reflection/,Yes,Yes,Yes,Yes,Yes,Evening Reflection Quote: Release the Day Gently | Echo Buddha,Evening Reflection Quote: Release the Day Gently | Echo Buddha,Evening Reflection Quote: Release the Day Gently | Echo Buddha,Evening Reflection Quote: Release the Day Gently,Evening Reflection Quote: Release the Day Gently,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/renewal/evening-release-reflection/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,200,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,Yes,Yes,Yes,Yes,Yes,Buddhist Inspired Hope Quote: Gentle Hope | Echo Buddha,Buddhist Inspired Hope Quote: Gentle Hope | Echo Buddha,Buddhist Inspired Hope Quote: Gentle Hope | Echo Buddha,Buddhist Inspired Hope Quote: Gentle Hope,Buddhist Inspired Hope Quote: Gentle Hope,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,200,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,Yes,Yes,Yes,Yes,Yes,Original Renewal Reflection: Hope can be quiet and... | Echo Buddha,Original Renewal Reflection: Hope can be quiet and... | Echo Buddha,Original Renewal Reflection: Hope can be quiet and... | Echo Buddha,Original Renewal Reflection: Hope can be quiet and...,Original Renewal Reflection: Hope can be quiet and...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/,200,https://echobuddha.com/quotes/renewal/,Yes,Yes,Yes,Yes,Yes,Original Renewal Quotes Inspired by Buddhist Practice | Echo Buddha,Original Renewal Quotes Inspired by Buddhist Practice | Echo Buddha,Original Renewal Quotes Inspired by Buddhist Practice | Echo Buddha,Original Renewal Quotes,Original Renewal Quotes,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/renewal/,https://echobuddha.com/quotes/renewal/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,200,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,No,Yes,Yes,No,Yes,Original Renewal Reflection: Morning is not the only... | Echo Buddha,Original Renewal Reflection: Morning is not the only... | Echo Buddha,Original Renewal Reflection: Morning is not the only... | Echo Buddha,Original Renewal Reflection: Morning is not the only...,Original Renewal Reflection: Morning is not the only...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,200,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,Yes,Yes,Yes,Yes,Yes,Peaceful Morning Quote: One Calm Intention | Echo Buddha,Peaceful Morning Quote: One Calm Intention | Echo Buddha,Peaceful Morning Quote: One Calm Intention | Echo Buddha,Peaceful Morning Quote: One Calm Intention,Peaceful Morning Quote: One Calm Intention,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,200,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,Yes,Yes,Yes,Yes,Yes,"Original Renewal Reflection: Repair what you can, forgive... | Echo Buddha","Original Renewal Reflection: Repair what you can, forgive... | Echo Buddha","Original Renewal Reflection: Repair what you can, forgive... | Echo Buddha","Original Renewal Reflection: Repair what you can, forgive...","Original Renewal Reflection: Repair what you can, forgive...","noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,200,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,No,Yes,Yes,No,Yes,Original Renewal Reflection: The path welcomes your return... | Echo Buddha,Original Renewal Reflection: The path welcomes your return... | Echo Buddha,Original Renewal Reflection: The path welcomes your return... | Echo Buddha,Original Renewal Reflection: The path welcomes your return...,Original Renewal Reflection: The path welcomes your return...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,200,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,No,Yes,Yes,No,Yes,Original Renewal Reflection: You are allowed to learn... | Echo Buddha,Original Renewal Reflection: You are allowed to learn... | Echo Buddha,Original Renewal Reflection: You are allowed to learn... | Echo Buddha,Original Renewal Reflection: You are allowed to learn...,Original Renewal Reflection: You are allowed to learn...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,200,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,No,Yes,Yes,No,Yes,Original Wisdom Reflection: A clear mind can hold... | Echo Buddha,Original Wisdom Reflection: A clear mind can hold... | Echo Buddha,Original Wisdom Reflection: A clear mind can hold... | Echo Buddha,Original Wisdom Reflection: A clear mind can hold...,Original Wisdom Reflection: A clear mind can hold...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,200,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,Yes,Yes,Yes,Yes,Yes,Original Wisdom Reflection: A useful truth is carried... | Echo Buddha,Original Wisdom Reflection: A useful truth is carried... | Echo Buddha,Original Wisdom Reflection: A useful truth is carried... | Echo Buddha,Original Wisdom Reflection: A useful truth is carried...,Original Wisdom Reflection: A useful truth is carried...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,200,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,Yes,Yes,Yes,Yes,Yes,Contentment Buddhist Quote: Peace With What Is Here | Echo Buddha,Contentment Buddhist Quote: Peace With What Is Here | Echo Buddha,Contentment Buddhist Quote: Peace With What Is Here | Echo Buddha,Contentment Buddhist Quote: Peace With What Is Here,Contentment Buddhist Quote: Peace With What Is Here,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,200,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,Yes,Yes,Yes,Yes,Yes,Buddhist Quote About Difficult People: Boundaries Without Hatred | Echo Buddha,Buddhist Quote About Difficult People: Boundaries Without Hatred | Echo Buddha,Buddhist Quote About Difficult People: Boundaries Without Hatred | Echo Buddha,Buddhist Quote About Difficult People: Boundaries Without Hatred,Buddhist Quote About Difficult People: Boundaries Without Hatred,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/wisdom/,200,https://echobuddha.com/quotes/wisdom/,Yes,Yes,Yes,Yes,Yes,Original Wisdom Quotes Inspired by Buddhist Practice | Echo Buddha,Original Wisdom Quotes Inspired by Buddhist Practice | Echo Buddha,Original Wisdom Quotes Inspired by Buddhist Practice | Echo Buddha,Original Wisdom Quotes,Original Wisdom Quotes,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/wisdom/,https://echobuddha.com/quotes/wisdom/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,200,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,Yes,Yes,Yes,Yes,Yes,Karma Buddhist Quote: Intention Shapes Action | Echo Buddha,Karma Buddhist Quote: Intention Shapes Action | Echo Buddha,Karma Buddhist Quote: Intention Shapes Action | Echo Buddha,Karma Buddhist Quote: Intention Shapes Action,Karma Buddhist Quote: Intention Shapes Action,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,200,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,No,Yes,Yes,No,Yes,Original Wisdom Reflection: Knowing when not to speak... | Echo Buddha,Original Wisdom Reflection: Knowing when not to speak... | Echo Buddha,Original Wisdom Reflection: Knowing when not to speak... | Echo Buddha,Original Wisdom Reflection: Knowing when not to speak...,Original Wisdom Reflection: Knowing when not to speak...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,0,,MATCHES_FORENSIC_ONLY
